@relation dataset

@attribute G+C numeric
@attribute MFEI1 numeric
@attribute MFEI2 numeric
@attribute dG numeric
@attribute dQ numeric
@attribute dF numeric
@attribute ZD numeric
@attribute EAFE numeric
@attribute Diff numeric
@attribute dS numeric
@attribute dS/L numeric
@attribute Avg_Bp_Stem numeric
@attribute |A-U|/L numeric
@attribute |G-C|/L numeric
@attribute |G-U|/L numeric
@attribute (A-U)/stems numeric
@attribute (G-C)/stems numeric
@attribute (G-U)/stems numeric
@attribute MFEI3 numeric
@attribute MFEI4 numeric
@attribute Diversity numeric
@attribute tri1 numeric
@attribute tri2 numeric
@attribute tri3 numeric
@attribute tri4 numeric
@attribute loops numeric
@attribute dustmasker numeric
@attribute translation numeric
@attribute CLASS {0,1}

@data
54.65,-0.00646843549862763,-0.05891472868217054,-0.3535,0.1925,0.198062,0.0319,-0.3705813953488372,0.01709302325581398,-651.9,-7.580232558139534,4.5,0.12790697674418605,0.18604651162790697,0.0,6.790123456790123,9.876543209876543,0.0,-0.05049833887043189,-1.1259259259259258,4.885,0.0705882352941,0.0588235294118,0.0941176470588,0.0823529411765,0.0238095238095,0.0,0.337209302326,0
42.31,-0.006303474355944221,-0.06666666666666667,-0.2667,0.1645,0.381966,0.0431,-0.29448717948717945,0.027820512820512795,-602.3,-7.721794871794871,6.0,0.14102564102564102,0.1282051282051282,0.038461538461538464,11.458333333333334,10.416666666666666,3.125,-0.05333333333333333,-0.8666666666666667,4.605,0.0909090909091,0.103896103896,0.0779220779221,0.0909090909091,0.0,0.0,0.333333333333,0
54.10,-0.00812014787430684,-0.219672131147541,-0.4393,0.0709,1.000000,0.0417,-0.45327868852459013,0.013934426229508162,-527.2,-8.642622950819673,10.0,0.09836065573770492,0.19672131147540983,0.03278688524590164,15.0,30.0,5.0,-0.146448087431694,-1.34,1.485,0.05,0.0833333333333,0.183333333333,0.116666666667,0.0,0.0,0.327868852459,0
46.84,-0.006295900939368061,-0.09831223628691983,-0.2949,0.0933,0.585786,0.0320,-0.3063291139240506,0.011392405063291122,-596.8,-7.554430379746835,9.333333333333334,0.16455696202531644,0.13924050632911392,0.05063291139240506,15.476190476190476,13.095238095238095,4.761904761904762,-0.07373417721518988,-0.8321428571428572,2.68,0.0897435897436,0.128205128205,0.0897435897436,0.0769230769231,0.0263157894737,0.0,0.341772151899,0
48.28,-0.006178541839270919,-0.07456896551724138,-0.2983,0.0513,0.381966,0.0402,-0.3103448275862069,0.012068965517241367,-529.7,-9.132758620689655,5.0,0.15517241379310345,0.1724137931034483,0.017241379310344827,11.25,12.5,1.25,-0.0596551724137931,-0.865,1.26,0.0701754385965,0.0877192982456,0.122807017544,0.0701754385965,0.0,0.0,0.344827586207,0
65.57,-0.006750038127192314,-0.08852459016393442,-0.4426,0.0697,0.267949,0.0318,-0.44639344262295083,0.0037704918032786957,-550.1,-9.018032786885247,3.8,0.06557377049180328,0.22950819672131148,0.01639344262295082,4.210526315789474,14.73684210526316,1.0526315789473686,-0.07377049180327869,-1.4210526315789473,1.57,0.0333333333333,0.05,0.1,0.133333333333,0.0,0.0,0.327868852459,0
43.80,-0.007207762557077626,-0.0631404958677686,-0.3157,0.1021,0.267949,0.0428,-0.33421487603305783,0.018512396694214835,-977.6,-8.079338842975206,8.6,0.1322314049586777,0.14049586776859505,0.08264462809917356,7.44186046511628,7.906976744186046,4.651162790697674,-0.05261707988980716,-0.8883720930232559,4.595,0.0916666666667,0.141666666667,0.0916666666667,0.0666666666667,0.0,0.0,0.338842975207,0
53.25,-0.005145539906103287,-0.054805194805194815,-0.2740,0.2414,0.267949,0.0324,-0.29545454545454547,0.02142857142857141,-636.8,-8.27012987012987,4.2,0.07792207792207792,0.18181818181818182,0.012987012987012988,5.714285714285714,13.333333333333334,0.9523809523809523,-0.045670995670995675,-1.0047619047619047,5.715,0.0526315789474,0.0526315789474,0.0657894736842,0.0657894736842,0.0,0.0,0.337662337662,0
58.33,-0.006634664837990743,-0.0774074074074074,-0.3870,0.3403,0.267949,0.0332,-0.4098148148148148,0.022777777777777786,-875.7,-8.108333333333334,7.8,0.1111111111111111,0.2037037037037037,0.046296296296296294,6.153846153846154,11.282051282051281,2.5641025641025643,-0.06450617283950617,-1.0717948717948718,12.215,0.0747663551402,0.102803738318,0.158878504673,0.130841121495,0.00943396226415,0.0,0.333333333333,0
46.88,-0.0064654436860068255,-0.060625,-0.3031,0.2522,0.267949,0.0320,-0.32078125,0.01765625000000004,-556.8,-8.7,3.6,0.109375,0.140625,0.03125,7.777777777777777,10.0,2.2222222222222223,-0.05052083333333333,-1.0777777777777777,5.005,0.0634920634921,0.0793650793651,0.0634920634921,0.047619047619,0.0,0.0,0.34375,0
64.41,-0.006210215804999224,-0.13333333333333333,-0.4000,0.1083,0.585786,0.0576,-0.4188135593220339,0.01881355932203389,-574.2,-9.73220338983051,7.0,0.1016949152542373,0.2033898305084746,0.05084745762711865,9.523809523809524,19.047619047619047,4.761904761904762,-0.1,-1.1238095238095238,2.5,0.051724137931,0.0862068965517,0.155172413793,0.120689655172,0.0,0.0,0.338983050847,0
44.44,-0.0053870387038703876,-0.034199134199134194,-0.2394,0.2053,0.152241,0.0339,-0.25696969696969696,0.017575757575757595,-591.0,-5.96969696969697,3.857142857142857,0.10101010101010101,0.12121212121212122,0.050505050505050504,5.291005291005291,6.349206349206349,2.6455026455026456,-0.029924242424242423,-0.8777777777777778,6.195,0.0510204081633,0.0612244897959,0.0612244897959,0.0510204081633,0.0,0.0,0.333333333333,0
49.23,-0.005874466788543572,-0.07230769230769231,-0.2892,0.0964,0.381966,0.0318,-0.3087692307692308,0.019538461538461532,-499.8,-7.689230769230769,5.0,0.13846153846153847,0.15384615384615385,0.015384615384615385,11.25,12.5,1.25,-0.057846153846153846,-0.9400000000000001,2.51,0.0625,0.078125,0.078125,0.0625,0.0,0.0,0.338461538462,0
52.17,-0.0051389687559900326,-0.053623188405797106,-0.2681,0.0883,0.267949,0.0350,-0.28057971014492755,0.01246376811594202,-546.2,-7.915942028985508,4.0,0.08695652173913043,0.14492753623188406,0.057971014492753624,6.0,10.0,4.0,-0.044685990338164255,-0.925,2.24,0.0441176470588,0.0882352941176,0.0588235294118,0.0147058823529,0.0,0.0,0.333333333333,0
56.56,-0.005231612446958981,-0.036987704918032785,-0.2959,0.2567,0.120615,0.0316,-0.30959016393442623,0.013688524590163948,-1045.3,-8.568032786885245,4.25,0.09016393442622951,0.18032786885245902,0.00819672131147541,4.044117647058823,8.088235294117647,0.36764705882352944,-0.03287795992714025,-1.061764705882353,10.795,0.0495867768595,0.0578512396694,0.0909090909091,0.099173553719,0.025,0.0,0.33606557377,0
46.77,-0.005931152448150523,-0.09247311827956989,-0.2774,0.2343,0.585786,0.0316,-0.2980645161290323,0.020645161290322598,-528.8,-8.529032258064515,6.666666666666667,0.12903225806451613,0.11290322580645161,0.08064516129032258,13.333333333333334,11.666666666666666,8.333333333333334,-0.06935483870967742,-0.86,5.05,0.0655737704918,0.0819672131148,0.131147540984,0.114754098361,0.0,0.0,0.338709677419,0
52.87,-0.007283903915263855,-0.09626436781609195,-0.3851,0.0856,0.381966,0.0377,-0.3902298850574713,0.005172413793103481,-690.6,-7.937931034482759,7.5,0.12643678160919541,0.14942528735632185,0.06896551724137931,9.166666666666666,10.833333333333334,5.0,-0.07701149425287356,-1.1166666666666667,2.44,0.0813953488372,0.116279069767,0.139534883721,0.0813953488372,0.0,0.0,0.333333333333,0
43.42,-0.006423307231690464,-0.09298245614035087,-0.2789,0.1534,0.585786,0.0601,-0.29657894736842105,0.01763157894736842,-644.2,-8.476315789473684,8.333333333333334,0.14473684210526316,0.14473684210526316,0.039473684210526314,14.666666666666666,14.666666666666666,4.0,-0.06973684210526315,-0.848,4.45,0.04,0.08,0.106666666667,0.0933333333333,0.0,0.0,0.328947368421,0
41.03,-0.007343407262978309,-0.10042735042735042,-0.3013,0.2666,0.585786,0.0455,-0.32064102564102565,0.01935897435897438,-583.9,-7.485897435897436,9.333333333333334,0.16666666666666666,0.1282051282051282,0.0641025641025641,15.476190476190476,11.904761904761905,5.9523809523809526,-0.07532051282051282,-0.8392857142857143,7.47,0.103896103896,0.155844155844,0.0909090909091,0.038961038961,0.0,0.0,0.333333333333,0
49.25,-0.005181725888324873,-0.06380597014925374,-0.2552,0.2901,0.381966,0.0332,-0.2826865671641791,0.027462686567164177,-477.2,-7.122388059701493,4.5,0.08955223880597014,0.13432835820895522,0.04477611940298507,8.333333333333334,12.5,4.166666666666667,-0.05104477611940299,-0.9500000000000001,6.755,0.0454545454545,0.0909090909091,0.0757575757576,0.0606060606061,0.0,0.0,0.328358208955,0
53.10,-0.0056836158192090395,-0.04310998735777497,-0.3018,0.4138,0.152241,0.0332,-0.3270796460176991,0.02530973451327433,-959.5,-8.491150442477876,4.714285714285714,0.11504424778761062,0.1504424778761062,0.02654867256637168,5.627705627705628,7.359307359307359,1.298701298701299,-0.0377212389380531,-1.0333333333333334,15.26,0.0625,0.0714285714286,0.0803571428571,0.0714285714286,0.0,0.0,0.336283185841,0
44.62,-0.006205737337516808,-0.09230769230769231,-0.2769,0.1031,0.585786,0.0318,-0.2896923076923077,0.012769230769230743,-460.7,-7.087692307692308,7.0,0.18461538461538463,0.12307692307692308,0.015384615384615385,19.047619047619047,12.698412698412698,1.5873015873015872,-0.06923076923076923,-0.8571428571428571,2.4,0.15625,0.140625,0.03125,0.015625,0.0,0.0,0.338461538462,0
58.93,-0.006424571525538774,-0.18928571428571428,-0.3786,0.0587,1.000000,0.0481,-0.39035714285714285,0.011785714285714288,-437.2,-7.807142857142857,8.5,0.08928571428571429,0.14285714285714285,0.07142857142857142,14.705882352941176,23.529411764705884,11.764705882352942,-0.1261904761904762,-1.2470588235294118,1.22,0.0909090909091,0.109090909091,0.109090909091,0.0545454545455,0.0,0.0,0.339285714286,0
51.39,-0.005703444249854058,-0.0976851851851852,-0.2931,0.1604,0.585786,0.0447,-0.32,0.026944444444444413,-530.4,-7.366666666666666,7.666666666666667,0.125,0.18055555555555555,0.013888888888888888,13.043478260869565,18.840579710144926,1.4492753623188406,-0.07326388888888889,-0.9173913043478261,3.805,0.0845070422535,0.056338028169,0.0845070422535,0.0845070422535,0.0,0.0,0.333333333333,0
51.81,-0.008255163095927427,-0.142570281124498,-0.4277,0.1189,0.585786,0.0446,-0.4501204819277108,0.02240963855421686,-823.8,-9.925301204819277,9.666666666666666,0.12048192771084337,0.20481927710843373,0.024096385542168676,11.49425287356322,19.54022988505747,2.2988505747126435,-0.10692771084337349,-1.2241379310344827,4.31,0.0731707317073,0.109756097561,0.109756097561,0.109756097561,0.0,0.0,0.33734939759,0
40.66,-0.005027053615346779,-0.040879120879120885,-0.2044,0.5138,0.267949,0.0392,-0.23615384615384613,0.031758241758241726,-691.0,-7.593406593406593,5.4,0.13186813186813187,0.12087912087912088,0.04395604395604396,8.88888888888889,8.148148148148149,2.962962962962963,-0.03406593406593407,-0.688888888888889,15.265,0.0444444444444,0.1,0.0777777777778,0.0666666666667,0.0,0.0,0.32967032967,0
42.19,-0.007333491348660821,-0.10312500000000001,-0.3094,0.1569,0.585786,0.0389,-0.33328125,0.023906249999999962,-546.2,-8.534375,7.333333333333333,0.15625,0.140625,0.046875,15.15151515151515,13.636363636363635,4.545454545454546,-0.07734375,-0.9,3.905,0.0952380952381,0.111111111111,0.126984126984,0.0793650793651,0.0,0.0,0.328125,0
48.00,-0.005333333333333333,-0.0512,-0.2560,0.4196,0.267949,0.0449,-0.28386666666666666,0.027866666666666665,-592.6,-7.9013333333333335,4.8,0.09333333333333334,0.13333333333333333,0.09333333333333334,5.833333333333334,8.333333333333332,5.833333333333334,-0.042666666666666665,-0.7999999999999999,11.32,0.0540540540541,0.108108108108,0.0945945945946,0.0540540540541,0.0,0.0,0.333333333333,0
39.77,-0.006399295951722403,-0.050909090909090904,-0.2545,0.2459,0.267949,0.0370,-0.28079545454545457,0.026250000000000027,-645.2,-7.331818181818182,6.6,0.19318181818181818,0.10227272727272728,0.07954545454545454,10.303030303030303,5.454545454545455,4.242424242424242,-0.04242424242424242,-0.6787878787878787,7.54,0.114942528736,0.206896551724,0.126436781609,0.0804597701149,0.046511627907,0.0,0.340909090909,0
51.89,-0.005290036615918289,-0.04575471698113207,-0.2745,0.4594,0.198062,0.0317,-0.29933962264150943,0.02481132075471697,-838.3,-7.908490566037735,5.333333333333333,0.09433962264150944,0.16981132075471697,0.03773584905660377,5.208333333333333,9.375,2.0833333333333335,-0.03921832884097035,-0.909375,14.605,0.0666666666667,0.0952380952381,0.0666666666667,0.0761904761905,0.0,0.0,0.339622641509,0
49.48,-0.0050242522231204526,-0.049690721649484536,-0.2486,0.3164,0.267949,0.0317,-0.2652577319587629,0.01670103092783506,-886.3,-9.137113402061855,6.0,0.12371134020618557,0.17525773195876287,0.010309278350515464,8.0,11.333333333333332,0.6666666666666667,-0.04140893470790378,-0.8036666666666666,10.55,0.0833333333333,0.0729166666667,0.09375,0.104166666667,0.0,0.0,0.340206185567,0
43.06,-0.0060636321411983276,-0.052222222222222225,-0.2611,0.2889,0.267949,0.0536,-0.2808333333333333,0.019722222222222197,-576.5,-8.006944444444445,4.6,0.1527777777777778,0.09722222222222222,0.06944444444444445,9.565217391304348,6.086956521739131,4.3478260869565215,-0.04351851851851852,-0.8173913043478261,6.965,0.0704225352113,0.0704225352113,0.0845070422535,0.0704225352113,0.0,0.0,0.333333333333,0
55.21,-0.006151059590653867,-0.08489583333333334,-0.3396,0.2269,0.381966,0.0318,-0.35760416666666667,0.018020833333333302,-845.7,-8.809375000000001,7.5,0.09375,0.16666666666666666,0.052083333333333336,7.5,13.333333333333334,4.166666666666667,-0.06791666666666667,-1.0866666666666667,7.635,0.0526315789474,0.0842105263158,0.105263157895,0.0842105263158,0.0,0.0,0.333333333333,0
54.84,-0.005853391684901532,-0.08024193548387096,-0.3210,0.3700,0.381966,0.0561,-0.33580645161290323,0.014838709677419383,-480.1,-7.743548387096775,5.0,0.08064516129032258,0.1935483870967742,0.04838709677419355,6.25,15.0,3.75,-0.06419354838709676,-0.9949999999999999,8.92,0.0491803278689,0.0819672131148,0.131147540984,0.0983606557377,0.0,0.0,0.338709677419,0
41.35,-0.005922611850060459,-0.06129807692307692,-0.2449,0.1344,0.381966,0.0317,-0.2614423076923077,0.01653846153846156,-681.3,-6.550961538461538,7.25,0.125,0.09615384615384616,0.057692307692307696,11.206896551724139,8.620689655172415,5.172413793103448,-0.04903846153846154,-0.8782758620689655,4.15,0.0970873786408,0.135922330097,0.0776699029126,0.0582524271845,0.0,0.0,0.336538461538,0
57.33,-0.007163788592360021,-0.1368888888888889,-0.4107,0.1934,0.585786,0.0379,-0.44,0.029333333333333322,-687.1,-9.161333333333333,9.333333333333334,0.12,0.22666666666666666,0.02666666666666667,10.714285714285715,20.238095238095237,2.380952380952381,-0.10266666666666667,-1.1,5.585,0.108108108108,0.0810810810811,0.189189189189,0.108108108108,0.0,0.0,0.333333333333,0
48.57,-0.007000205888408483,-0.11333333333333334,-0.3400,0.1301,0.585786,0.0317,-0.35828571428571426,0.018285714285714252,-575.5,-8.221428571428572,8.666666666666666,0.17142857142857143,0.14285714285714285,0.05714285714285714,15.384615384615385,12.82051282051282,5.128205128205129,-0.085,-0.9153846153846155,3.245,0.144927536232,0.159420289855,0.115942028986,0.0869565217391,0.0,0.0,0.328571428571,0
56.25,-0.005815111111111111,-0.06541666666666666,-0.3271,0.1016,0.267949,0.0316,-0.34093749999999995,0.013854166666666648,-790.9,-8.238541666666666,6.0,0.10416666666666667,0.1875,0.020833333333333332,6.666666666666667,12.0,1.3333333333333335,-0.05451388888888889,-1.0466666666666666,3.775,0.0736842105263,0.0736842105263,0.0947368421053,0.0736842105263,0.0,0.0824742268041,0.333333333333,0
48.24,-0.005754560530679934,-0.05552941176470588,-0.2776,0.2441,0.267949,0.0471,-0.2982352941176471,0.020588235294117647,-764.8,-8.997647058823528,5.8,0.15294117647058825,0.15294117647058825,0.03529411764705882,8.965517241379311,8.965517241379311,2.0689655172413794,-0.04627450980392157,-0.8137931034482759,7.82,0.107142857143,0.130952380952,0.0833333333333,0.0595238095238,0.0,0.0,0.341176470588,0
44.35,-0.004588500563697857,-0.033913043478260865,-0.2035,0.2350,0.198062,0.0316,-0.22234782608695652,0.018869565217391318,-869.6,-7.561739130434783,6.166666666666667,0.1391304347826087,0.13043478260869565,0.05217391304347826,7.207207207207207,6.756756756756757,2.702702702702703,-0.029068322981366457,-0.6324324324324324,8.885,0.0964912280702,0.131578947368,0.0964912280702,0.0438596491228,0.0357142857143,0.0,0.330434782609,0
44.44,-0.004968496849684968,-0.05520833333333333,-0.2208,0.4341,0.381966,0.0478,-0.24694444444444447,0.026111111111111123,-496.9,-6.901388888888889,5.75,0.125,0.125,0.06944444444444445,9.782608695652174,9.782608695652174,5.434782608695652,-0.04416666666666667,-0.691304347826087,10.495,0.0845070422535,0.140845070423,0.0845070422535,0.056338028169,0.0,0.0,0.333333333333,0
49.59,-0.006553740673522887,-0.0649586776859504,-0.3250,0.1368,0.267949,0.0316,-0.3450413223140496,0.020000000000000014,-940.2,-7.770247933884298,8.2,0.12396694214876033,0.14049586776859505,0.0743801652892562,7.317073170731708,8.292682926829269,4.390243902439025,-0.054132231404958674,-0.9592682926829268,5.615,0.0666666666667,0.141666666667,0.15,0.125,0.0,0.0,0.330578512397,0
51.16,-0.00563721657544957,-0.048062015503875975,-0.2884,0.0969,0.198062,0.0342,-0.3,0.011627906976744186,-673.2,-7.8279069767441865,4.0,0.11627906976744186,0.1511627906976744,0.011627906976744186,6.944444444444444,9.027777777777777,0.6944444444444445,-0.04119601328903655,-1.0333333333333334,3.05,0.0352941176471,0.0470588235294,0.0941176470588,0.0823529411765,0.0,0.0,0.197674418605,0
53.75,-0.0039460465116279075,-0.10625,-0.2121,0.2287,1.000000,0.0316,-0.23325,0.021125000000000015,-510.4,-6.38,12.0,0.1,0.15,0.05,16.666666666666668,25.0,8.333333333333334,-0.07083333333333333,-0.7070833333333333,6.48,0.0506329113924,0.0759493670886,0.0886075949367,0.0632911392405,0.0,0.0,0.3375,0
37.50,-0.007111999999999999,-0.08888888888888889,-0.2667,0.2768,0.585786,0.0390,-0.2820833333333333,0.015416666666666658,-570.4,-7.922222222222222,7.333333333333333,0.16666666666666666,0.08333333333333333,0.05555555555555555,18.181818181818183,9.090909090909092,6.060606060606061,-0.06666666666666667,-0.8727272727272727,6.7,0.112676056338,0.12676056338,0.056338028169,0.0422535211268,0.0,0.0,0.333333333333,0
46.30,-0.006043196544276458,-0.04660493827160494,-0.2798,0.2974,0.198062,0.0320,-0.29583333333333334,0.016018518518518522,-805.7,-7.4601851851851855,5.333333333333333,0.12037037037037036,0.12037037037037036,0.05555555555555555,6.770833333333333,6.770833333333333,3.125,-0.039947089947089946,-0.944375,10.675,0.0934579439252,0.102803738318,0.0934579439252,0.0467289719626,0.00943396226415,0.0,0.333333333333,0
55.56,-0.005142188624910007,-0.07142857142857142,-0.2857,0.1129,0.381966,0.0391,-0.3061904761904762,0.020476190476190464,-520.4,-8.26031746031746,4.75,0.09523809523809523,0.19047619047619047,0.015873015873015872,7.894736842105263,15.789473684210526,1.3157894736842106,-0.05714285714285714,-0.9473684210526315,2.785,0.0161290322581,0.0483870967742,0.161290322581,0.129032258065,0.0,0.0,0.333333333333,0
54.35,-0.006040478380864765,-0.3282608695652174,-0.3283,0.1807,2.000000,0.0444,-0.34456521739130436,0.016304347826086956,-334.4,-7.269565217391304,18.0,0.10869565217391304,0.13043478260869565,0.15217391304347827,27.77777777777778,33.333333333333336,38.888888888888886,-0.1641304347826087,-0.8388888888888889,3.44,0.0888888888889,0.222222222222,0.177777777778,0.0444444444444,0.0,0.0,0.347826086957,0
42.62,-0.006309244486156733,-0.0896174863387978,-0.2689,0.0858,0.585786,0.0316,-0.2791803278688525,0.010327868852459059,-405.6,-6.649180327868853,7.0,0.16393442622950818,0.11475409836065574,0.06557377049180328,15.873015873015873,11.111111111111112,6.349206349206349,-0.06721311475409836,-0.7809523809523808,1.935,0.116666666667,0.133333333333,0.1,0.05,0.0,0.0,0.327868852459,0
53.33,-0.006000375023438966,-0.10666666666666667,-0.3200,0.0698,0.585786,0.0372,-0.33,0.010000000000000024,-491.7,-8.195,6.666666666666667,0.1,0.23333333333333334,0.0,10.0,23.333333333333332,0.0,-0.08,-0.96,1.815,0.0508474576271,0.0508474576271,0.118644067797,0.0677966101695,0.0,0.0,0.333333333333,0
53.42,-0.004975664545114189,-0.05315068493150684,-0.2658,0.3760,0.267949,0.0604,-0.29904109589041095,0.03328767123287671,-618.4,-8.471232876712328,4.2,0.0958904109589041,0.1506849315068493,0.0410958904109589,6.666666666666667,10.476190476190476,2.857142857142857,-0.04429223744292237,-0.9238095238095237,9.86,0.0555555555556,0.0555555555556,0.0694444444444,0.0833333333333,0.0,0.0,0.342465753425,0
43.94,-0.008757396449704143,-0.12828282828282828,-0.3848,0.0611,0.585786,0.0408,-0.39196969696969697,0.0071212121212121575,-588.7,-8.91969696969697,7.333333333333333,0.19696969696969696,0.13636363636363635,0.0,19.6969696969697,13.636363636363635,0.0,-0.09621212121212121,-1.1545454545454545,1.505,0.107692307692,0.107692307692,0.0923076923077,0.0923076923077,0.0,0.0,0.333333333333,0
57.41,-0.007740811705277827,-0.2222222222222222,-0.4444,0.0590,1.000000,0.0457,-0.4575925925925926,0.013148148148148164,-505.9,-9.368518518518519,8.5,0.09259259259259259,0.18518518518518517,0.037037037037037035,14.705882352941176,29.41176470588235,5.882352941176471,-0.14814814814814814,-1.411764705882353,1.33,0.0566037735849,0.11320754717,0.150943396226,0.0943396226415,0.0,0.0,0.333333333333,0
45.35,-0.004546857772877618,-0.05145348837209302,-0.2062,0.3425,0.381966,0.0366,-0.22744186046511627,0.02127906976744184,-592.3,-6.887209302325581,6.0,0.10465116279069768,0.12790697674418605,0.046511627906976744,9.375,11.458333333333334,4.166666666666667,-0.041162790697674416,-0.73875,9.185,0.0470588235294,0.0705882352941,0.105882352941,0.0823529411765,0.0238095238095,0.0,0.337209302326,0
